brand,model,network_technology,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url
Xiaomi,Mi 5s Plus,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2016  September,Available. Released 2016  October,154.6 x 77.7 x 8 mm (6.09 x 3.06 x 0.31 in),168,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~74.6% screen-to-body ratio),1080 x 1920 pixels (~386 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.35 GHz Kryo & 2x2.2 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64 GB,4 GB RAM or 128 GB| 6 GB RAM,Dual 13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash| ,"4 MP| f/2.0| 1/3"" sensor size| 2µm pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable 3800 mAh battery,Silver| Gray| Gold| Rose Gold,370,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s-plus.jpg
ZTE,nubia Z17 mini,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2017  April,Available. Released 2017  April,146.7 x 72.5 x 7.5 mm (5.78 x 2.85 x 0.30 in),155,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.2 inches (~70.1% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652 - Standard edition,Adreno 510,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM - Standard edition,Dual 13 MP| f/2.2| phase detection autofocus| dual-LED flash,16 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,FM radio,Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 2950 mAh battery,Elegant Black| Gold Black| Champagne Gold| Red,310,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-mini.jpg
ZTE,Blade V8 Pro,GSM / HSPA / LTE,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,LTE band 2(1900)| 4(1700/2100)| 5(850)| 7(2600)| 12(700),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2017  January,Available. Released 2017  February,156 x 77 x 9.1 mm (6.14 x 3.03 x 0.36 in),185,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~69.4% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,Dual 13 MP| phase detection autofocus| dual-LED flash,8 MP| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS,Yes,FM radio,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| proximity| compass,Non-removable Li-Ion 3140 mAh battery,Black,260,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-v8-pro.jpg
LG,G5,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 - H850,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 28(700)| 38(2600)| 40(2300) - H850,HSPA 42.2/5.76 Mbps  LTE-A Cat6 300/50 Mbps or LTE-A Cat9 (3CA) 450/50 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2016  February,Available. Released 2016  April,149.4 x 73.9 x 7.7 mm (5.88 x 2.91 x 0.30 in),159,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~70.1% screen-to-body ratio),1440 x 2560 pixels (~554 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,4 GB RAM,Dual 16 MP (29mm| f/1.8) + 8 MP (12mm| f/2.4)| laser autofocus| OIS (3-axis)| LED flash| ,"8 MP| f/2.0| 1/4"" sensor size| 1.12 µm pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX HD,Yes with A-GPS GLONASS BDS,Yes,FM radio,3.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer| color spectrum,Removable Li-Ion 2800 mAh battery,Silver| Titan| Gold| Pink,450,http://cdn2.gsmarena.com/vv/bigpic/lg-g5.jpg
LG,V20,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 26(850)| 28(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A Cat6  Cat9 (3CA) or LTE-A Cat12 (3CA) 600/150 Mbps,Class 33,Class 33,2016  September,Available. Released 2016  October,159.7 x 78.1 x 7.6 mm (6.29 x 3.07 x 0.30 in),174,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~72.4% screen-to-body ratio),1440 x 2560 pixels (~513 ppi pixel density),Android 7.0 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot),32/64 GB,4 GB RAM,Dual 16 MP (29mm| f/1.8) + 8 MP (12mm| f/2.4)| laser autofocus| OIS| LED flash| ,5 MP| f/1.9,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX,Yes with A-GPS GLONASS,Yes,FM radio| RDS (market dependent),2.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| color spectrum,Removable Li-Ion 3200 mAh battery,Titan| Silver| Pink,560,http://cdn2.gsmarena.com/vv/bigpic/lg-v20-ofic1.jpg
LG,G5 SE,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - H840,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 28(700)| 38(2600)| 40(2300) - H840,HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  April,Available. Released 2016  June,149.4 x 73.9 x 7.3 mm (5.88 x 2.91 x 0.29 in),156,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~70.1% screen-to-body ratio),1440 x 2560 pixels (~554 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,Dual 16 MP (f/1.8) + 8 MP (f/2.4)| laser autofocus| OIS (3-axis)| LED flash,8 MP| f/2.0| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX,Yes with A-GPS GLONASS,Yes,FM radio,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer| color spectrum,Removable Li-Ion 2800 mAh battery,Silver| Titan| Gold,350,http://cdn2.gsmarena.com/vv/bigpic/lg-g5.jpg
OnePlus,5,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 25(1900)| 26(850)| 28(700)| 29(700)| 30(2300)| 38(2600)| 39(1900)| 40(2300)| 41(2500)| 66(1700/2100),HSPA  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2017  June,Available. Released 2017  June,154.2 x 74.1 x 7.3 mm (6.07 x 2.92 x 0.29 in),153,Dual SIM (Nano-SIM| dual stand-by),Optic AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.0% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 7.1.1 (Nougat),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,No,64 GB,6 GB RAM or 128 GB| 8 GB RAM,Dual 16 MP| f/1.7| 24mm| EIS (gyro) + 20 MP| f/2.6| 36mm| phase detection autofocus| 1.6x optical zoom| dual-LED flash| ,16 MP| f/2.0| 20mm| EIS (gyro)| 1.0 µm pixel size| 1080p| Auto HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| Wi-Fi Direct| DLNA| hotspot,5.0| A2DP| LE| aptX HD,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3300 mAh battery,Midnight Black| Slate Gray,500,http://cdn2.gsmarena.com/vv/bigpic/oneplus-5.jpg
Huawei,P10 Plus,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 9(1800)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300),HSPA  LTE,Yes,Yes,2017  February,Available. Released 2017  April,153.5 x 74.2 x 7 mm (6.04 x 2.92 x 0.28 in),165,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS-NEO LCD capacitive touchscreen  16M colors,5.5 inches (~71.6% screen-to-body ratio),1440 x 2560 pixels (~540 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 960,Mali-G71 MP8,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM (L09) or 128 GB| 6 GB RAM (L29),Dual 20 MP + 12 MP| f/1.8| OIS| Leica optics| phase detection and laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/1.9,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3750 mAh battery,Ceramic White| Dazzling Blue| Dazzling Gold| Graphite Black| Mystic Silver| Rose Gold| Greenery,700,http://cdn2.gsmarena.com/vv/bigpic/huawei-p10-plus-r1.jpg
ZTE,Axon 7s,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 & TD-SCDMA,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A Cat6 300/50 Mbps,Yes,Yes,2017  April,Available. Released 2017  June,151.7 x 75 x 7.9 mm (5.97 x 2.95 x 0.31 in),170,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.3% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 7.0 (Nougat),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,microSD  up to 256 GB (uses SIM 2 slot),128 GB,6 GB RAM,Dual 20 MP + 12 MP| f/1.8| phase detection autofocus| dual-LED (dual-tone) flash,8 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,v4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,To be confirmed,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3400 mAh battery,Gold,700,http://cdn2.gsmarena.com/vv/bigpic/zte-axon-7s.jpg
Huawei,P10,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 9(1800)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300),HSPA  LTE,Yes,Yes,2017  February,Available. Released 2017  March,145.3 x 69.3 x 7 mm (5.72 x 2.73 x 0.28 in),145,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS-NEO LCD capacitive touchscreen  16M colors,5.1 inches (~71.2% screen-to-body ratio),1080 x 1920 pixels (~432 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 960,Mali-G71 MP8,microSD  up to 256 GB (uses SIM 2 slot),32/64 GB,4 GB RAM,Dual 20 MP + 12 MP| f/2.2| OIS| Leica optics| phase detection and laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/1.9,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3200 mAh battery,Mystic Silver| Rose Gold| Graphite Black| Dazzling Gold| Dazzling Blue| Greenery,600,http://cdn2.gsmarena.com/vv/bigpic/huawei-p10-.jpg
Huawei,Mate 9 Porsche Design,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 9(1800)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  November,Available. Released 2017  January,152 x 75 x 7.5 mm (5.98 x 2.95 x 0.30 in),169,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.2% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Hisilicon Kirin 960,Mali-G71 MP8,No,256 GB,6 GB RAM,Dual 20 MP +12 MP| f/2.2| 27mm| OIS| 2x zoom| Leica optics| phase detection & laser autofocus| dual-LED (dual tone) flash,8 MP| f/1.9| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| barometer| compass,Non-removable Li-Po 4000 mAh battery,Graphite Black,1400,http://cdn2.gsmarena.com/vv/bigpic/huawei-mate-9-porshe-.jpg
Huawei,Mate 9,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - MHA-L29| MHA-L09,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 9(1800)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - MHA-L29,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  November,Available. Released 2016  December,156.9 x 78.9 x 7.9 mm (6.18 x 3.11 x 0.31 in),190,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.9 inches (~77.5% screen-to-body ratio),1080 x 1920 pixels (~373 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Hisilicon Kirin 960,Mali-G71 MP8,microSD  up to 256 GB (dedicated slot) - single SIM,64 GB,4 GB RAM,Dual 20 MP +12 MP| f/2.2| 27mm| OIS| 2x zoom| Leica optics| phase detection & laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/1.9| 26mm| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| barometer| compass,Non-removable Li-Po 4000 mAh battery,Agate Red| Topaz Blue| Space Gray| Moonlight Silver| Champagne Gold| Mocha Brown| Ceramic White| Black| Obsidian Black,630,http://cdn2.gsmarena.com/vv/bigpic/huawei-mate-9.jpg
Huawei,Mate 9 Pro,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 9(1800)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  November,Available. Released 2017  January,152 x 75 x 7.5 mm (5.98 x 2.95 x 0.30 in),169,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.2% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Hisilicon Kirin 960,Mali-G71 MP8,No,64 GB,4 GB RAM or 128 GB| 6 GB RAM,Dual 20 MP +12 MP| f/2.2| OIS| 2x zoom| Leica optics| phase detection & laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/1.9| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| barometer| compass,Non-removable Li-Po 4000 mAh battery,Haze Gold| Titanium Grey,850,http://cdn2.gsmarena.com/vv/bigpic/huawei-mate-9-pro.jpg
Huawei,Honor 9,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2017  June,Available. Released 2017  June,147.3 x 70.9 x 7.5 mm (5.80 x 2.79 x 0.30 in),155,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.15 inches (~70.0% screen-to-body ratio),1080 x 1920 pixels (~428 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 960,Mali-G71 MP8,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4/6 GB RAM or 128 GB| 6 GB RAM,Dual 20MP + 12 MP| f/2.2| phase detection autofocus| 2x optical zoom| dual-LED (dual tone) flash,8 MP| f/2.0,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3200 mAh battery,Amber Gold| Seagull Grey| Charm Sea Blue,500,http://cdn2.gsmarena.com/vv/bigpic/huawei-honor-9-.jpg
